,Borough,Block,Lot,BIN, Building,Agency,2010 Score *,2010Source EUI (kBtu/ft²)*,2010 GHG Emissions Intensity (kgCO2e/ft²)*,2014 Score *,2014 Source EUI (kBtu/ft²)*,2014 GHG Emissions Intensity (kgCO2e/ft²)*,BBL
567,2.0,2605.0,40.0,0.0,Rikers Island AMKC Campus: Module 1,DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
568,2.0,2605.0,40.0,0.0,Rikers Island AMKC Campus: Modules DD/(6),DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
569,2.0,2605.0,40.0,0.0,Rikers Island AMKC Campus: Modules OO & PP/ (11&12),DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
570,2.0,2605.0,40.0,0.0,Rikers Island AMKC Campus: Modules WW & XX/ (7&8),DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
571,2.0,2605.0,40.0,0.0,Rikers Island AMKC Campus: Pantry Buildings 1&2,DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
572,2.0,2605.0,40.0,0.0,Rikers Island AMKC Campus: Pantry Buildings 3&4,DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
573,2.0,2605.0,40.0,0.0,Rikers Island AMKC Campus: Pantry Buildings 5,DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
574,2.0,2605.0,40.0,2109476.0,Rikers Island AMKC Campus: Rikers Island AMKC Campus: AMKC Detention Facility,DOC,Not Available,344.9,12.7,Not Available,359.2,14.6,2026050040
575,2.0,2605.0,40.0,0.0,Rikers Island Bakery,DOC,Not Available,344.9,12.7,Not Available,570.5,28.6,2026050040
576,2.0,2605.0,40.0,0.0,Rikers Island Division 1 Storehouse,DOC,Not Available,344.9,12.7,1,391.5,15.4,2026050040
577,2.0,2605.0,40.0,0.0,Rikers Island EMTC Campus: Locker Room,DOC,Not Available,344.9,12.7,Not Available,391.8,15.5,2026050040
578,2.0,2605.0,40.0,2116651.0,Rikers Island EMTC Campus: Rikers Island EMTC Campus: EMTC Detention Facility,DOC,Not Available,344.9,12.7,Not Available,391.8,15.5,2026050040
579,2.0,2605.0,40.0,0.0,Rikers Island EMTC Campus: Sprung 1 (HIIP),DOC,Not Available,344.9,12.7,Not Available,391.8,15.5,2026050040
580,2.0,2605.0,40.0,0.0,Rikers Island GMDC Campus: East Sprungs & WS,DOC,Not Available,344.9,12.7,Not Available,429,16.5,2026050040
581,2.0,2605.0,40.0,2097042.0,Rikers Island GMDC Campus: Rikers Island GMDC Campus: GMDC Detention Facility,DOC,Not Available,344.9,12.7,Not Available,429,16.5,2026050040
582,2.0,2605.0,40.0,0.0,"Rikers Island GMDC Campus: Rikers Island GMDC Campus: GMDC MODS 4,5,8,9,10,11,12,13",DOC,Not Available,344.9,12.7,Not Available,429,16.5,2026050040
583,2.0,2605.0,40.0,0.0,"Rikers Island GMDC Campus: Rikers Island GMDC Campus: MODS 14,15,16,LL,N,QQ,RR",DOC,Not Available,344.9,12.7,Not Available,429,16.5,2026050040
584,2.0,2605.0,40.0,0.0,Rikers Island GMDC Campus: Rikers Island GMDC Campus: West Sprungs,DOC,Not Available,344.9,12.7,Not Available,429,16.5,2026050040
585,2.0,2605.0,40.0,2096863.0,Rikers Island GRVC Detention Facility,DOC,Not Available,344.9,12.7,Not Available,539.3,19.4,2026050040
586,2.0,2605.0,40.0,0.0,Rikers Island JATC Campus: Rikers Island JATC Campus: JATC Detention Facility,DOC,Not Available,344.9,12.7,Not Available,392.1,15.5,2026050040
587,2.0,2605.0,40.0,0.0,Rikers Island Laundry Facility,DOC,Not Available,344.9,12.7,Not Available,390,15.4,2026050040
588,2.0,2605.0,40.0,0.0,Rikers Island New Central Warehouse,DOC,Not Available,344.9,12.7,1,390.3,15.4,2026050040
589,2.0,2605.0,40.0,0.0,Rikers Island NIC Campus: Rikers Island NIC Campus: North Infirmary Command (NIC),DOC,Not Available,344.9,12.7,Not Available,391.6,15.5,2026050040
590,2.0,2605.0,40.0,0.0,Rikers Island OBCC Campus: Rikers Island OBCC Campus: 300 Bed Annex,DOC,Not Available,344.9,12.7,Not Available,392.6,15.5,2026050040
591,2.0,2605.0,40.0,0.0,Rikers Island OBCC Campus: Rikers Island OBCC Campus: CPSU 500 Bed Annex,DOC,Not Available,344.9,12.7,Not Available,392.6,15.5,2026050040
592,2.0,2605.0,40.0,0.0,Rikers Island OBCC Campus: Rikers Island OBCC Campus: Main Building,DOC,Not Available,344.9,12.7,Not Available,392.6,15.5,2026050040
593,2.0,2605.0,40.0,2116652.0,Rikers Island Powerhouse,DOC,Not Available,344.9,12.7,Not Available,391.5,15.5,2026050040
594,2.0,2605.0,40.0,0.0,Rikers Island RMSC Campus: Rikers Island RMSC Campus: 800 Bed Addition,DOC,Not Available,344.9,12.7,Not Available,480.1,17.8,2026050040
595,2.0,2605.0,40.0,0.0,Rikers Island RMSC Campus: Rikers Island RMSC Campus: Dorms 17-20,DOC,Not Available,344.9,12.7,Not Available,480.1,17.8,2026050040
596,2.0,2605.0,40.0,2109477.0,Rikers Island RMSC Campus: RMSC Detention Facility,DOC,Not Available,344.9,12.7,Not Available,480.1,17.8,2026050040
597,2.0,2605.0,40.0,0.0,"Rikers Island RNDC Campus: Rikers Island RNDC Campus: Mods 2,4,10",DOC,Not Available,344.9,12.7,Not Available,399.5,15.7,2026050040
598,2.0,2605.0,40.0,2109479.0,Rikers Island RNDC Campus: Rikers Island RNDC Campus: RNDC Detention Facility,DOC,Not Available,344.9,12.7,Not Available,399.5,15.7,2026050040
599,2.0,2605.0,40.0,0.0,"Rikers Island RNDC Campus: Rikers Island RNDC Campus: Sprungs, MOD 3",DOC,Not Available,344.9,12.7,Not Available,399.5,15.7,2026050040
600,2.0,2605.0,40.0,2000000.0,Rikers Island Telecom / SOD / COD,DOC,Not Available,344.9,12.7,Not Available,392.4,15.5,2026050040
601,2.0,2605.0,40.0,0.0,Rikers Island Transportation Garage,DOC,Not Available,344.9,12.7,Not Available,391.3,15.5,2026050040
602,2.0,2605.0,40.0,0.0,Rikers Island West Facility Campus: 200 Bed Modules,DOC,Not Available,344.9,12.7,Not Available,2483.6,70.8,2026050040
603,2.0,2605.0,40.0,2109475.0,Rikers Island West Facility Campus: Rikers Island West Facility Campus: WF Detention Facility,DOC,Not Available,344.9,12.7,Not Available,2483.6,70.8,2026050040
604,3.0,175.0,1.0,3000605.0,Brooklyn House of Detention #129,DOC,Not Available,412.3,15.4,Not Available,540.5,20.5,3001750001
605,4.0,9653.0,1.0,4458616.0,BIN 4458616,DOC,Not Available,60,2.8,Not Available,55.2,2.6,4096530001
606,4.0,9653.0,1.0,4458617.0,Queens Detention Complex (BIN 4458617),DOC,Not Available,56.1,2.6,Not Available,52.5,2.4,4096530001
607,1.0,16.0,40.0,1087945.0,M276,DOE,Not Available,Not Available,Not Available,12,242.7,7.7,1000160040
608,1.0,16.0,215.0,1084587.0,M477,DOE,47,201.2,6,39,203.9,6.3,1000160215
609,1.0,16.0,220.0,1085459.0,M089,DOE,34,155.5,4.9,45,158.2,5.3,1000160220
610,1.0,23.0,13.0,1000811.0,M282,DOE,100,24.7,0.6,63,130.1,3.4,1000230013
611,1.0,51.0,15.0,1001035.0,M894,DOE,24,169.8,11.2,23,157.5,7.9,1000510015
612,1.0,52.0,1.0,1001037.0,M833,DOE,16,218.1,11.2,16,201.9,7.8,1000520001
613,1.0,100.0,7502.0,1087485.0,M971 (Leased),DOE,Not Available,Not Available,0,1,394,10.4,1001007502
614,1.0,111.0,160.0,1083357.0,M126,DOE,81,110.8,4.8,94,84.7,3.2,1001110160
615,1.0,113.0,100.0,1001388.0,M520,DOE,8,271.3,13.5,24,225.7,8.4,1001130100
616,1.0,142.0,1.0,1001533.0,M234,DOE,70,134.2,5.2,51,159.1,6.4,1001420001
617,1.0,142.0,25.0,1083240.0,M840,DOE,51,260.9,6.8,71,215.2,5.7,1001420025
618,1.0,236.0,38.0,1003086.0,M130,DOE,66,144.3,4.8,63,147.6,5.3,1002360038
619,1.0,245.0,7.0,1003143.0,M137,DOE,96,85.7,3.2,93,94,3.6,1002450007
620,1.0,259.0,44.0,1003214.0,M446,DOE,97,68.6,2.5,96,74.5,3.1,1002590044
621,1.0,269.0,41.0,1003223.0,M056,DOE,97,79.3,3.4,95,80,3.1,1002690041
622,1.0,273.0,1.0,1003248.0,M002,DOE,88,103.2,4.6,94,88.5,3.4,1002730001
623,1.0,279.0,40.0,1003375.0,M001,DOE,83,116.6,4.3,78,124.6,4.9,1002790040
624,1.0,288.0,15.0,1003736.0,M134,DOE,73,114.2,4.8,90,100.9,3.9,1002880015
625,1.0,289.0,1.0,1075787.0,M124,DOE,68,130.3,5.3,51,138.7,6,1002890001
626,1.0,301.0,3.0,1082489.0,M131,DOE,90,117.5,4.7,82,129.1,5.4,1003010003
627,1.0,309.0,1.0,1003998.0,M042,DOE,68,118.7,4.2,81,124,4.7,1003090001
628,1.0,325.0,25.0,1004062.0,M097,DOE,44,97.3,3.7,76,95.3,3.8,1003250025
629,1.0,331.0,140.0,1004066.0,M110,DOE,97,91.1,3.2,97,90.3,3.7,1003310140
630,1.0,335.0,1.0,1004070.0,M022,DOE,63,130.1,6.1,88,89.9,3.2,1003350001
631,1.0,343.0,1.0,1004080.0,M142,DOE,94,80.5,3.3,85,99.9,4.7,1003430001
632,1.0,344.0,1.0,1004091.0,M140,DOE,85,84.8,3.9,73,99.2,5,1003440001
633,1.0,354.0,80.0,1004323.0,M025,DOE,95,98.9,2.6,86,117.6,4.7,1003540080
634,1.0,355.0,1.0,1004325.0,M020,DOE,97,76.8,3.3,98,74.3,3.1,1003550001
635,1.0,356.0,100.0,1004349.0,M188,DOE,81,88,3.3,80,88.1,3.4,1003560100
636,1.0,394.0,12.0,1079053.0,M061,DOE,54,134.6,5.5,46,144.1,5.9,1003940012
637,1.0,408.0,30.0,1005283.0,"M445 within (M445, M447)",DOE,87,109.2,5.7,83,114.5,5,1004080030
638,1.0,422.0,72.0,1005626.0,M510,DOE,84,116.9,4,83,111.7,4.4,1004220072
639,1.0,431.0,14.0,1005760.0,M063,DOE,77,90.6,3.5,97,66.5,2.4,1004310014
640,1.0,439.0,17.0,1005974.0,M060,DOE,62,139.5,7.6,68,129.8,7.2,1004390017
641,1.0,446.0,20.0,1006208.0,M751,DOE,81,121.4,4.5,71,129.2,5.2,1004460020
642,1.0,453.0,34.0,1006478.0,M019,DOE,91,89.2,3.7,80,109,5.3,1004530034
643,1.0,491.0,16.0,1007378.0,M615,DOE,96,103.7,3.5,96,95.5,3.4,1004910016
644,1.0,577.0,19.0,1009713.0,M883,DOE,17,131.3,3.9,77,122.1,3.8,1005770019
645,1.0,581.0,54.0,1086648.0,M641,DOE,57,127.3,4.6,57,116.6,4.6,1005810054
646,1.0,585.0,41.0,1009872.0,M003,DOE,86,65.6,2.7,59,90.9,4.1,1005850041
647,1.0,606.0,49.0,1010543.0,M041,DOE,98,70.1,1.9,93,87.5,3.8,1006060049
648,1.0,724.0,23.0,1012829.0,M033,DOE,33,165.7,6.3,51,141.1,5.5,1007240023
649,1.0,741.0,10.0,1079152.0,M070,DOE,97,68.6,1.8,81,100.3,5,1007410010
650,1.0,742.0,7.0,1013096.0,M440,DOE,81,118.2,4.7,78,122.7,4.9,1007420007
651,1.0,744.0,24.0,1013260.0,M011,DOE,80,108.2,5.5,65,124.8,6.8,1007440024
652,1.0,767.0,68.0,1013858.0,M451,DOE,26,172.7,5.2,16,177,5.8,1007670068
653,1.0,774.0,19.0,1014174.0,M600,DOE,91,100,5.6,92,97.5,4.3,1007740019
654,1.0,804.0,1.0,1015097.0,M882,DOE,100,72.5,1.9,100,69.2,1.8,1008040001
655,1.0,805.0,17.0,1015148.0,M920,DOE,63,281.4,9.9,71,230.1,7.9,1008050017
656,1.0,824.0,15.0,1080668.0,M873,DOE,58,143.4,3.7,53,139.5,3.7,1008240015
657,1.0,848.0,7502.0,1016163.0,M905,DOE,100,44.1,1.1,100,33.9,0.9,1008487502
658,1.0,855.0,16.0,1016745.0,M874,DOE,84,106.9,2.8,69,119.3,3.2,1008550016
659,1.0,872.0,57.0,1017828.0,M460,DOE,96,100.2,5.6,92,112.8,5.2,1008720057
660,1.0,878.0,16.0,1018014.0,M660,DOE,81,135.4,5.3,77,136.9,5.6,1008780016
661,1.0,889.0,1.0,1018491.0,M620,DOE,39,196.6,9,43,177.3,6.7,1008890001
662,1.0,904.0,24.0,1019775.0,M047,DOE,51,156.6,7,49,149.9,5.7,1009040024
663,1.0,913.0,7.0,1020080.0,M116,DOE,91,102.2,4.8,90,103.9,5,1009130007
664,1.0,921.0,64.0,1020416.0,M661,DOE,79,182,8.5,89,158.9,5.9,1009210064
665,1.0,922.0,8.0,1020419.0,M475,DOE,86,109.3,5.7,71,125.3,5.5,1009220008
666,1.0,925.0,12.0,1020513.0,M040,DOE,74,104.9,5.1,67,113.1,4.7,1009250012
667,1.0,926.0,1.0,1081671.0,M104,DOE,84,78.2,3.4,97,75,2.9,1009260001
668,1.0,955.0,1.0,1022052.0,M844,DOE,60,156.8,6.5,76,131.1,4.8,1009550001
669,1.0,967.0,2.0,1089385.0,M281,DOE,Not Available,Not Available,Not Available,21,193.9,6.4,1009670002
670,1.0,996.0,21.0,1022615.0,M896,DOE,98,91.6,2.6,86,135.3,4.5,1009960021
671,1.0,998.0,41.0,1069583.0,M486,DOE,34,216.5,8.4,36,199.6,7.1,1009980041
672,1.0,1029.0,43.0,1024906.0,M832 (closed),DOE,Not Available,Not Available,4.8,Not Available,Not Available,0,1010290043
673,1.0,1038.0,14.0,1025092.0,M017,DOE,93,90.1,3.4,91,95.1,3.7,1010380014
674,1.0,1043.0,22.0,1025241.0,M058,DOE,97,115.7,5,93,130.9,4.8,1010430022
675,1.0,1059.0,15.0,1026646.0,M625,DOE,100,80.6,3.6,100,81.1,3.7,1010590015
676,1.0,1062.0,3.0,1026740.0,M111,DOE,60,110.7,5.8,71,100.2,3.9,1010620003
677,1.0,1065.0,1.0,1026841.0,M834,DOE,43,164.9,5,54,138.3,4.6,1010650001
678,1.0,1073.0,1.0,1083785.0,M051,DOE,93,111.9,4.2,100,17.3,0.6,1010730001
679,1.0,1073.0,14.0,1089418.0,M338,DOE,Not Available,Not Available,Not Available,26,182,5.3,1010730014
680,1.0,1079.0,29.0,1083802.0,M535,DOE,48,143.7,6.8,90,121.5,5.7,1010790029
681,1.0,1148.0,14.0,1030178.0,M044,DOE,69,78.2,3.5,87,89.5,4.6,1011480014
682,1.0,1149.0,7.0,1030196.0,M087,DOE,89,83,4.2,91,79,4.1,1011490007
683,1.0,1152.0,29.0,1030320.0,M191,DOE,88,99.4,4.7,84,106.3,5.5,1011520029
684,1.0,1154.0,108.0,1030328.0,M837 (Leased),DOE,43,222.8,6.9,55,190.9,5.8,1011540108
685,1.0,1156.0,30.0,1030341.0,M485,DOE,73,155.2,7.2,77,139,5.3,1011560030
686,1.0,1157.0,25.0,1030343.0,M490,DOE,46,194.3,7.8,56,167.8,5.8,1011570025
687,1.0,1158.0,40.0,1030351.0,M199,DOE,86,95.2,4.7,72,113.6,4.7,1011580040
688,1.0,1205.0,6.0,1081042.0,M084,DOE,66,102.2,5,82,85.5,4.4,1012050006
689,1.0,1214.0,29.0,1032119.0,M009,DOE,93,88.6,4.2,92,93.9,5.1,1012140029
690,1.0,1215.0,1.0,1032128.0,M470,DOE,74,139.3,5.3,82,117.8,5.2,1012150001
691,1.0,1219.0,47.0,1032308.0,M166,DOE,55,127.5,11.6,53,129,11.8,1012190047
692,1.0,1223.0,5.0,1032522.0,M118,DOE,73,125.8,6.7,68,131.9,7.3,1012230005
693,1.0,1230.0,1.0,1032754.0,M841,DOE,6,171,7.4,43,180.6,8.1,1012300001
694,1.0,1253.0,65.0,1034190.0,M075,DOE,70,122.9,6.1,72,119.1,6.2,1012530065
695,1.0,1330.0,13.0,1038593.0,M488,DOE,Not Available,Not Available,Not Available,37,197.3,6,1013300013
696,1.0,1330.0,13.0,1038593.0,M630 (closed),DOE,93,84.1,4.3,Not Available,Not Available,0,1013300013
697,1.0,1373.0,1.0,1084848.0,M271,DOE,8,230.2,6.1,14,207.5,5.6,1013730001
698,1.0,1418.0,7.0,1087680.0,M267,DOE,6,292,11.2,11,268.1,9.7,1014180007
699,1.0,1430.0,5.0,1044058.0,M167,DOE,70,81.7,4,95,68,3.3,1014300005
700,1.0,1442.0,1.0,1083343.0,M480,DOE,94,108.2,5.9,97,91.8,4.1,1014420001
701,1.0,1461.0,7.0,1045569.0,"M183 within (M183, M390)",DOE,87,108,4.7,84,112.2,5.1,1014610007
702,1.0,1471.0,5.0,1045949.0,M855,DOE,25,226.4,6.4,37,188.5,5.6,1014710005
703,1.0,1489.0,1.0,1046411.0,M158,DOE,97,104.9,3.7,96,108,4.1,1014890001
704,1.0,1493.0,21.0,1046668.0,M006,DOE,56,137.6,6.8,82,108.5,4.3,1014930021
705,1.0,1516.0,7502.0,1048043.0,M169,DOE,9,262.5,6.8,20,262.3,6.9,1015167502
706,1.0,1524.0,23.0,1048492.0,M198,DOE,76,118,5.9,94,82.5,4.1,1015240023
707,1.0,1545.0,5.0,1049876.0,M190,DOE,96,104.8,3.8,97,102,3.8,1015450005
708,1.0,1554.0,15.0,1050217.0,M816,DOE,100,29.8,0.8,90,94.9,5.6,1015540015
709,1.0,1554.0,23.0,1087665.0,M114,DOE,61,184.7,5,14,267.1,8.2,1015540023
710,1.0,1558.0,34.0,1050338.0,M646,DOE,43,170,6.1,56,143.9,5.4,1015580034
711,1.0,1568.0,8.0,1050618.0,M066,DOE,79,114.9,3.9,88,98.4,3.6,1015680008
712,1.0,1595.0,15.0,1051410.0,"M185 within (M185, M208)",DOE,97,53.1,2.3,78,102.3,5,1015950015
713,1.0,1595.0,15.0,1051410.0,"M208 within (M185, M208)",DOE,97,53.1,2.3,78,102.3,5,1015950015
714,1.0,1601.0,1.0,1051434.0,"M149 within (M149, M207)",DOE,31,142.8,6.4,27,147.2,6.5,1016010001
715,1.0,1601.0,1.0,1051434.0,"M207 within (M149, M207)",DOE,31,142.8,6.4,27,147.2,6.5,1016010001
716,1.0,1609.0,7.0,1051497.0,M171,DOE,70,110.8,4.3,70,110.8,4.6,1016090007
717,1.0,1612.0,50.0,1051515.0,M013,DOE,84,96.2,4.8,80,101.1,5,1016120050
718,1.0,1614.0,21.0,1051584.0,M108,DOE,60,76.1,3.6,82,89.1,4.9,1016140021
719,1.0,1632.0,11.0,1081340.0,M072,DOE,74,113.8,4.5,83,100.5,4.4,1016320011
720,1.0,1634.0,65.0,1052058.0,M895,DOE,30,114,3,85,114.4,3,1016340065
721,1.0,1639.0,3.0,1081346.0,M101,DOE,40,109.6,5.6,65,122,6.1,1016390003
722,1.0,1640.0,139.0,1083184.0,M057,DOE,14,168.4,7,71,134.5,4.9,1016400139
723,1.0,1652.0,16.0,1052384.0,M121,DOE,85,111,4.1,74,129.8,4.8,1016520016
724,1.0,1654.0,33.0,1075643.0,M495,DOE,84,100.5,4.5,96,78.3,3.1,1016540033
725,1.0,1656.0,100.0,1052433.0,M117,DOE,70,131.1,6.6,66,130.2,6.9,1016560100
726,1.0,1659.0,12.0,1052436.0,M083,DOE,56,122.6,6,62,114.9,6.1,1016590012
727,1.0,1668.0,1.0,1083927.0,M645,DOE,89,76.4,3.2,79,84.9,4.2,1016680001
728,1.0,1684.0,101.0,1081366.0,M102,DOE,53,121.1,6.7,41,134.5,7.9,1016840101
729,1.0,1689.0,5.0,1052986.0,M155,DOE,76,105.9,5.5,75,107.2,6,1016890005
730,1.0,1693.0,1.0,1052998.0,M099,DOE,77,123,4.7,69,132.4,5.3,1016930001
731,1.0,1694.0,1.0,1083933.0,M050,DOE,49,135.9,5,75,105,3.1,1016940001
732,1.0,1700.0,1.0,1052999.0,M146,DOE,62,105.4,4.9,54,113.7,5.5,1017000001
733,1.0,1713.0,1.0,1053152.0,M435,DOE,94,85.5,3.5,91,91.7,3.8,1017130001
734,1.0,1733.0,17.0,1076433.0,M197,DOE,70,91.5,3.2,92,87.8,3.2,1017330017
735,1.0,1747.0,1.0,1053968.0,M079,DOE,83,97,4.3,87,93.7,4.5,1017470001
736,1.0,1752.0,22.0,1054156.0,M501,DOE,87,109.4,5.1,82,109.7,5,1017520022
737,1.0,1752.0,59.0,1054159.0,M911,DOE,67,119.3,5.2,52,129.1,6.2,1017520059
738,1.0,1755.0,1.0,1054276.0,M133,DOE,70,120.9,6.3,61,133.2,7.6,1017550001
739,1.0,1768.0,21.0,1083501.0,M007,DOE,45,147.9,7.7,49,142.7,7.3,1017680021
740,1.0,1776.0,20.0,1054502.0,M030,DOE,55,123.1,4.3,68,118.7,4.2,1017760020
741,1.0,1784.0,12.0,1074333.0,M096,DOE,76,104.9,4.3,80,98.6,4.8,1017840012
742,1.0,1797.0,100.0,1054786.0,M045,DOE,70,96.8,3.3,97,101.6,3.8,1017970100
743,1.0,1816.0,1.0,1084005.0,"M112 within (M112, M206)",DOE,71,108.5,4.6,84,90.8,3.8,1018160001
744,1.0,1816.0,1.0,1084005.0,"M206 within (M112, M206)",DOE,71,108.5,4.6,84,90.8,3.8,1018160001
745,1.0,1828.0,15.0,1055111.0,M113,DOE,29,141.2,7.3,51,141.2,7.2,1018280015
746,1.0,1830.0,19.0,1055204.0,M088,DOE,53,158.2,6.4,38,169.1,7,1018300019
747,1.0,1850.0,2.0,1055890.0,M036,DOE,41,170.8,8.5,63,124,4.7,1018500002
748,1.0,1852.0,99.0,1055908.0,"M163 within (M163, M919)",DOE,82,106.8,5.1,80,110,5.1,1018520099
749,1.0,1855.0,9.0,1055911.0,M506,DOE,45,186.5,5.8,51,165,5.2,1018550009
750,1.0,1859.0,1.0,1076625.0,M145,DOE,65,124.2,5.9,82,101,4.7,1018590001
751,1.0,1862.0,11.0,1055990.0,M054,DOE,82,99.2,4.7,83,96.5,4.9,1018620011
752,1.0,1880.0,13.0,1056676.0,M165,DOE,15,97.5,3.6,80,89.2,3.6,1018800013
753,1.0,1906.0,11.0,1057683.0,M144,DOE,78,122.5,5.7,84,112.2,5.9,1019060011
754,1.0,1919.0,6.0,1058248.0,M175,DOE,68,119.1,5.8,49,146.1,8.3,1019190006
755,1.0,1925.0,19.0,1058447.0,M081,DOE,70,106,5.7,70,106,5.7,1019250019
756,1.0,1926.0,17.0,1058470.0,M076,DOE,65,137.3,6.2,85,107.6,4,1019260017
757,1.0,1931.0,27.0,1058660.0,M853,DOE,28,214,5.5,24,224,5.9,1019310027
758,1.0,1932.0,10.0,1058671.0,M154,DOE,74,107.4,4.6,82,104.8,4.9,1019320010
759,1.0,1939.0,11.0,1058808.0,M092,DOE,83,91.1,4.4,87,84.5,3.9,1019390011
760,1.0,1940.0,35.0,1058843.0,M970,DOE,17,220.8,6.7,6,225.7,7.3,1019400035
761,1.0,1946.0,1.0,1059111.0,M180,DOE,41,122.9,4.2,66,127.9,4.9,1019460001
762,1.0,1957.0,10.0,1059407.0,M129,DOE,72,102.3,5.3,54,114.3,6.6,1019570010
763,1.0,1957.0,78.0,1059409.0,M540,DOE,66,133.1,4.9,53,147.4,6.1,1019570078
764,1.0,1960.0,1.0,1059460.0,M136,DOE,72,96.8,3.7,70,100.6,4.3,1019600001
765,1.0,1964.0,12.0,1059526.0,M125,DOE,59,143.5,7.6,55,149,8.1,1019640012
766,1.0,1967.0,24.0,1084102.0,M916,DOE,Not Available,Not Available,Not Available,61,139,5.3,1019670024
767,1.0,1970.0,16.0,1084067.0,M223,DOE,88,136.6,6.2,77,158.7,8,1019700016
768,1.0,1971.0,1.0,1059645.0,M161,DOE,87,102.9,4.1,82,112.4,5.4,1019710001
769,1.0,1984.0,33.0,1059723.0,M043,DOE,44,119.1,4.7,85,108.6,4.8,1019840033
770,1.0,1988.0,166.0,1084132.0,"M192 within (M192, M848)",DOE,85,101.8,4.9,90,91.7,3.7,1019880166
771,1.0,1988.0,166.0,1084132.0,"M848 within (M192, M848)",DOE,85,101.8,4.9,90,91.7,3.7,1019880166
772,1.0,2001.0,5.0,1059942.0,M195,DOE,73,125.6,5.2,73,125.8,5.2,1020010005
773,1.0,2016.0,100.0,1060198.0,"M010 within (M010, M200)",DOE,83,86.2,4,78,96.8,4.9,1020160100
774,1.0,2016.0,100.0,1060198.0,"M200 within (M010, M200)",DOE,83,86.2,4,78,96.8,4.9,1020160100
775,1.0,2029.0,11.0,1060432.0,M194,DOE,45,140.8,6.7,60,124.4,4.9,1020290011
776,1.0,2042.0,35.0,1060726.0,M123,DOE,62,89.2,4,82,94.6,4.5,1020420035
777,1.0,2078.0,19.0,1081834.0,M153,DOE,67,114.1,4.1,88,85.6,3.2,1020780019
778,1.0,2084.0,29.0,1087824.0,M093,DOE,7,225.7,6.3,2,264.5,7.8,1020840029
779,1.0,2106.0,50.0,1082090.0,"M046 within (M046, M846)",DOE,87,52.2,1.5,89,47.9,1.4,1021060050
780,1.0,2107.0,26.0,1076739.0,M028,DOE,63,124.2,5.8,69,116.8,5.2,1021070026
781,1.0,2111.0,24.0,1062636.0,M164,DOE,39,146.8,5.9,41,145.8,6,1021110024
782,1.0,2112.0,1.0,1081842.0,M008,DOE,51,148.2,4.6,44,155.8,5,1021120001
783,1.0,2112.0,58.0,1076741.0,M090,DOE,58,137.9,4.5,62,131.6,4.2,1021120058
784,1.0,2116.0,33.0,1076742.0,M814,DOE,Not Available,Not Available,Not Available,14,228.6,7.3,1021160033
785,1.0,2118.0,22.0,1062792.0,M004,DOE,43,176.4,5.5,39,180.9,6.5,1021180022
786,1.0,2123.0,45.0,1085733.0,M876,DOE,2,299.3,8.5,7,253.5,7.4,1021230045
787,1.0,2125.0,1.0,1062994.0,M128,DOE,56,129.4,6.1,33,137.7,7.7,1021250001
788,1.0,2133.0,40.0,1063228.0,M115,DOE,62,107.5,4.3,37,123,5,1021330040
789,1.0,2142.0,154.0,1063503.0,M173,DOE,45,127.3,5.2,50,123,5.4,1021420154
790,1.0,2150.0,30.0,1084201.0,"M005 within (M005, M921)",DOE,36,155.8,4.9,35,156,5.3,1021500030
791,1.0,2155.0,35.0,1063703.0,M143,DOE,93,87.7,3.5,82,100.5,4.8,1021550035
792,1.0,2159.0,51.0,1076750.0,M189,DOE,60,113.8,4.5,1,281.6,13.5,1021590051
793,1.0,2160.0,18.0,1076751.0,"M465 within (M465, M466, M965)",DOE,65,161.7,8.5,70,146.5,8,1021600018
794,1.0,2160.0,18.0,1076751.0,"M466 within (M465, M466, M965)",DOE,65,161.7,8.5,70,146.5,8,1021600018
795,1.0,2160.0,18.0,1076751.0,"M965 within (M465, M466, M965)",DOE,65,161.7,8.5,70,146.5,8,1021600018
796,1.0,2164.0,32.0,1063928.0,M528,DOE,66,206.1,7,74,189.4,7.1,1021640032
797,1.0,2165.0,26.0,1063947.0,M132,DOE,87,86.1,3.3,71,108,4.7,1021650026
798,1.0,2165.0,69.0,1063959.0,M233,DOE,91,83.2,3.4,86,99.9,4.6,1021650069
799,1.0,2167.0,29.0,1076752.0,"M048 within (M048, M902)",DOE,36,158.7,4.8,28,169.6,5.4,1021670029
800,1.0,2171.0,36.0,1064128.0,M178,DOE,74,110.4,3.5,58,128.3,4.5,1021710036
801,1.0,2172.0,16.0,1076756.0,M218,DOE,84,107,4.5,80,110.1,5.1,1021720016
802,1.0,2173.0,1.0,1064149.0,"M152 within (M152, M847)",DOE,39,134.8,6,18,168.8,8.9,1021730001
803,1.0,2173.0,1.0,1064149.0,"M847 within (M152, M847)",DOE,39,134.8,6,18,168.8,8.9,1021730001
804,1.0,2179.0,365.0,1064371.0,M187,DOE,26,114.3,4.7,50,118.3,5.1,1021790365
